id,loan_amnt,int_rate,term_months,grade,sub_grade,emp_length_years,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,issue_date,issue_year,issue_month,loan_status,is_default
5423,3000,17.97,36.0,D,D1,2.0,RENT,60000.0,Source Verified,credit_card,TX,34.86,2016-09-01,2016,2016-09,Current,0
5424,4000,16.14,36.0,C,C4,10.0,RENT,40000.0,Not Verified,small_business,OK,5.37,2014-04-01,2014,2014-04,Current,0
5425,8400,16.14,36.0,C,C4,1.0,MORTGAGE,50000.0,Source Verified,credit_card,MD,20.09,2014-05-01,2014,2014-05,Current,0
5426,30000,17.97,60.0,D,D1,4.0,RENT,135000.0,Source Verified,other,NY,5.87,2018-01-01,2018,2018-01,Current,0
5427,4000,18.94,36.0,D,D2,1.0,RENT,57600.0,Not Verified,debt_consolidation,OR,10.17,2019-07-01,2019,2019-07,Current,0
5428,10000,14.47,36.0,C,C2,2.0,RENT,55000.0,Not Verified,credit_card,RI,22.1,2019-03-01,2019,2019-03,Current,0
5429,40000,10.33,60.0,B,B1,0.0,RENT,210000.0,Not Verified,debt_consolidation,NC,5.7,2016-06-01,2016,2016-06,Current,0
5430,5000,11.8,36.0,B,B4,,RENT,30000.0,Not Verified,credit_card,WA,9.48,2016-12-01,2016,2016-12,Current,0
5431,15000,7.56,36.0,A,A3,0.0,MORTGAGE,148000.0,Not Verified,debt_consolidation,NY,9.58,2014-12-01,2014,2014-12,Current,0
5432,10000,14.47,36.0,C,C2,10.0,RENT,47000.0,Source Verified,credit_card,NC,15.25,2014-06-01,2014,2014-06,Current,0
5433,15000,7.02,36.0,A,A2,3.0,OWN,125000.0,Not Verified,debt_consolidation,NY,13.31,2018-08-01,2018,2018-08,Current,0
5434,11000,16.14,36.0,C,C4,3.0,MORTGAGE,240000.0,Not Verified,debt_consolidation,MI,9.03,2016-07-01,2016,2016-07,Current,0
5435,25000,18.94,60.0,D,D2,10.0,RENT,102000.0,Not Verified,debt_consolidation,FL,9.81,2016-12-01,2016,2016-12,Current,0
5436,7000,18.94,36.0,D,D2,6.0,OWN,98000.0,Not Verified,debt_consolidation,OH,38.97,2016-01-01,2016,2016-01,Current,0
5437,8000,8.81,36.0,A,A5,2.0,RENT,125000.0,Not Verified,debt_consolidation,NC,14.52,2015-11-01,2015,2015-11,Current,0
5438,35000,15.02,36.0,C,C3,8.0,RENT,76000.0,Source Verified,debt_consolidation,TX,26.32,2019-11-01,2019,2019-11,Current,0
5439,1600,8.81,36.0,A,A5,7.0,RENT,35000.0,Not Verified,credit_card,KS,4.7,2018-11-01,2018,2018-11,Current,0
5440,8400,16.14,36.0,C,C4,1.0,MORTGAGE,50000.0,Source Verified,credit_card,MD,20.09,2018-02-01,2018,2018-02,Current,0
5441,30800,11.31,36.0,B,B3,10.0,MORTGAGE,105000.0,Source Verified,credit_card,IL,25.65,2016-05-01,2016,2016-05,Current,0
5442,15000,13.56,60.0,C,C1,0.0,OWN,126000.0,Source Verified,credit_card,FL,15.64,2018-04-01,2018,2018-04,Current,0
5443,12000,8.81,36.0,A,A5,3.0,RENT,49000.0,Not Verified,debt_consolidation,TX,20.92,2016-01-01,2016,2016-01,Current,0
5444,10000,10.72,36.0,B,B2,9.0,RENT,55000.0,Not Verified,credit_card,NV,26.86,2017-02-01,2017,2017-02,Current,0
5445,6500,10.33,36.0,B,B1,10.0,MORTGAGE,85000.0,Not Verified,debt_consolidation,GA,19.46,2014-11-01,2014,2014-11,Current,0
5446,20000,16.91,60.0,C,C5,4.0,RENT,92000.0,Not Verified,debt_consolidation,LA,25.65,2018-04-01,2018,2018-04,Current,0
5447,10000,13.56,36.0,C,C1,4.0,MORTGAGE,125000.0,Not Verified,home_improvement,NY,19.75,2014-05-01,2014,2014-05,Current,0
5448,16000,27.27,60.0,E,E5,7.0,OWN,88000.0,Source Verified,debt_consolidation,IN,28.88,2018-05-01,2018,2018-05,Current,0
5449,15500,7.02,36.0,A,A2,10.0,RENT,54000.0,Source Verified,debt_consolidation,NY,5.2,2017-08-01,2017,2017-08,Current,0
5450,15000,7.02,36.0,A,A2,3.0,OWN,125000.0,Not Verified,debt_consolidation,NY,13.31,2014-05-01,2014,2014-05,Current,0
5451,6500,8.81,36.0,A,A5,3.0,MORTGAGE,88000.0,Not Verified,credit_card,MA,14.22,2017-01-01,2017,2017-01,Current,0
5452,35000,8.19,36.0,A,A4,10.0,MORTGAGE,325000.0,Not Verified,credit_card,NJ,8.18,2015-05-01,2015,2015-05,Current,0
5453,15000,12.98,60.0,B,B5,0.0,MORTGAGE,50000.0,Not Verified,debt_consolidation,NE,27.15,2016-11-01,2016,2016-11,Current,0
5454,5000,7.02,36.0,A,A2,10.0,MORTGAGE,70000.0,Source Verified,debt_consolidation,TX,17.62,2014-01-01,2014,2014-01,Current,0
5455,10300,23.4,36.0,E,E1,3.0,RENT,57000.0,Source Verified,debt_consolidation,CA,15.85,2018-04-01,2018,2018-04,Current,0
5456,31450,7.56,36.0,A,A3,7.0,MORTGAGE,130000.0,Verified,debt_consolidation,NV,9.29,2017-01-01,2017,2017-01,Current,0
5457,5000,13.56,36.0,C,C1,1.0,RENT,25440.0,Source Verified,debt_consolidation,ID,6.23,2016-03-01,2016,2016-03,Current,0
5458,6000,6.46,36.0,A,A1,1.0,MORTGAGE,40000.0,Source Verified,credit_card,TX,12.87,2019-04-01,2019,2019-04,Current,0
5459,18000,10.72,60.0,B,B2,10.0,MORTGAGE,32000.0,Verified,debt_consolidation,CA,46.63,2017-11-01,2017,2017-11,Current,0
5460,6000,8.19,36.0,A,A4,10.0,MORTGAGE,74000.0,Not Verified,debt_consolidation,TN,20.11,2017-08-01,2017,2017-08,Current,0
5461,16000,23.4,36.0,E,E1,10.0,MORTGAGE,140000.0,Not Verified,credit_card,CA,18.39,2014-11-01,2014,2014-11,Current,0
5462,20000,20.89,60.0,D,D4,10.0,RENT,38000.0,Source Verified,debt_consolidation,MS,26.03,2017-01-01,2017,2017-01,Current,0
5463,30000,15.02,60.0,C,C3,10.0,MORTGAGE,78000.0,Not Verified,debt_consolidation,TX,19.63,2018-03-01,2018,2018-03,Current,0
5464,40000,6.46,36.0,A,A1,1.0,MORTGAGE,110000.0,Source Verified,debt_consolidation,CO,16.91,2019-07-01,2019,2019-07,Current,0
5465,8000,7.56,36.0,A,A3,10.0,MORTGAGE,250000.0,Not Verified,other,CA,20.1,2017-08-01,2017,2017-08,Fully Paid,0
5466,15000,16.14,36.0,C,C4,3.0,RENT,60000.0,Source Verified,credit_card,GA,18.86,2015-01-01,2015,2015-01,Current,0
5467,8000,8.19,36.0,A,A4,9.0,RENT,63000.0,Not Verified,debt_consolidation,FL,8.53,2018-01-01,2018,2018-01,Current,0
5468,6000,6.46,36.0,A,A1,10.0,MORTGAGE,54000.0,Source Verified,debt_consolidation,PA,13.94,2014-06-01,2014,2014-06,Current,0
5469,18000,15.02,36.0,C,C3,4.0,RENT,58000.0,Not Verified,debt_consolidation,WA,27.11,2015-11-01,2015,2015-11,Current,0
5470,33000,16.14,60.0,C,C4,1.0,MORTGAGE,135000.0,Source Verified,debt_consolidation,MO,13.5,2019-07-01,2019,2019-07,Current,0
5471,1000,23.4,36.0,E,E1,3.0,RENT,60000.0,Source Verified,debt_consolidation,OH,20.78,2018-10-01,2018,2018-10,Fully Paid,0
5472,24000,11.8,60.0,B,B4,5.0,MORTGAGE,170000.0,Not Verified,debt_consolidation,TX,12.08,2019-06-01,2019,2019-06,Current,0
5473,24000,8.81,36.0,A,A5,8.0,MORTGAGE,165000.0,Not Verified,debt_consolidation,OK,5.1,2016-02-01,2016,2016-02,Current,0
5474,5000,16.14,36.0,C,C4,0.0,MORTGAGE,115000.0,Not Verified,other,NE,17.07,2018-02-01,2018,2018-02,Current,0
5475,40000,15.02,60.0,C,C3,,MORTGAGE,70000.0,Verified,debt_consolidation,MD,28.7,2018-03-01,2018,2018-03,Current,0
5476,36950,11.8,60.0,B,B4,1.0,RENT,284000.0,Not Verified,debt_consolidation,CA,3.95,2015-06-01,2015,2015-06,Current,0
5477,22000,7.56,36.0,A,A3,10.0,MORTGAGE,70000.0,Not Verified,credit_card,GA,23.61,2019-08-01,2019,2019-08,Current,0
5478,10000,10.72,36.0,B,B2,5.0,MORTGAGE,140000.0,Not Verified,other,OR,13.63,2019-10-01,2019,2019-10,Current,0
5479,1200,26.31,36.0,E,E4,5.0,MORTGAGE,35000.0,Not Verified,other,TX,30.8,2014-08-01,2014,2014-08,Current,0
5480,14000,6.46,36.0,A,A1,2.0,RENT,45000.0,Not Verified,credit_card,CA,17.63,2018-08-01,2018,2018-08,Current,0
5481,20000,10.72,60.0,B,B2,10.0,MORTGAGE,60000.0,Not Verified,credit_card,FL,25.54,2016-09-01,2016,2016-09,Current,0
5482,2500,13.56,36.0,C,C1,5.0,RENT,42000.0,Not Verified,other,PA,15.09,2018-01-01,2018,2018-01,Fully Paid,0
5483,1000,13.56,36.0,C,C1,1.0,RENT,42140.0,Source Verified,moving,TN,24.18,2017-04-01,2017,2017-04,Fully Paid,0
5484,25000,15.02,60.0,C,C3,10.0,MORTGAGE,63500.0,Verified,debt_consolidation,NC,27.52,2015-05-01,2015,2015-05,Current,0
5485,11025,10.33,60.0,B,B1,1.0,OWN,66000.0,Not Verified,credit_card,IL,23.44,2014-07-01,2014,2014-07,Current,0
5486,10000,10.72,36.0,B,B2,5.0,MORTGAGE,140000.0,Not Verified,other,OR,13.63,2017-01-01,2017,2017-01,Current,0
5487,12000,6.46,36.0,A,A1,5.0,OWN,50000.0,Source Verified,debt_consolidation,WA,13.99,2019-01-01,2019,2019-01,Current,0
5488,30000,16.91,36.0,C,C5,10.0,RENT,85000.0,Source Verified,credit_card,VA,22.31,2018-12-01,2018,2018-12,Current,0
5489,6500,7.56,36.0,A,A3,10.0,MORTGAGE,67000.0,Not Verified,home_improvement,CA,15.4,2015-08-01,2015,2015-08,Current,0
5490,15450,11.8,36.0,B,B4,3.0,MORTGAGE,133600.0,Not Verified,credit_card,MD,26.04,2019-02-01,2019,2019-02,Current,0
5491,6500,11.8,36.0,B,B4,2.0,RENT,46500.0,Source Verified,debt_consolidation,AL,21.01,2016-02-01,2016,2016-02,Current,0
5492,14000,16.14,36.0,C,C4,,MORTGAGE,77479.0,Not Verified,other,GA,23.65,2017-05-01,2017,2017-05,Current,0
5493,4000,16.91,36.0,C,C5,4.0,MORTGAGE,75000.0,Not Verified,home_improvement,IL,25.2,2015-12-01,2015,2015-12,Current,0
5494,3000,8.19,36.0,A,A4,10.0,MORTGAGE,100000.0,Not Verified,home_improvement,CA,29.27,2017-02-01,2017,2017-02,Current,0
5495,10000,13.56,36.0,C,C1,4.0,MORTGAGE,125000.0,Not Verified,home_improvement,NY,19.75,2017-03-01,2017,2017-03,Current,0
5496,3000,11.8,36.0,B,B4,,MORTGAGE,17670.0,Verified,debt_consolidation,MO,15.49,2018-03-01,2018,2018-03,Current,0
5497,30000,7.02,36.0,A,A2,4.0,MORTGAGE,92000.0,Not Verified,major_purchase,MO,12.91,2016-10-01,2016,2016-10,Current,0
5498,20500,10.72,36.0,B,B2,3.0,RENT,77000.0,Source Verified,credit_card,OR,10.75,2017-03-01,2017,2017-03,Current,0
5499,1000,18.94,36.0,D,D2,3.0,MORTGAGE,57000.0,Source Verified,debt_consolidation,MD,15.49,2017-11-01,2017,2017-11,Current,0
5500,13000,22.35,60.0,D,D5,2.0,RENT,32000.0,Not Verified,debt_consolidation,VA,19.5,2016-07-01,2016,2016-07,Current,0
5501,16000,6.46,36.0,A,A1,4.0,MORTGAGE,43000.0,Source Verified,credit_card,NY,5.86,2017-02-01,2017,2017-02,Current,0
5502,21600,16.91,60.0,C,C5,10.0,OWN,95628.0,Source Verified,debt_consolidation,NJ,22.02,2014-07-01,2014,2014-07,Current,0
5503,20000,10.33,36.0,B,B1,0.0,MORTGAGE,185000.0,Verified,debt_consolidation,NY,28.54,2019-03-01,2019,2019-03,Current,0
5504,9600,7.02,36.0,A,A2,0.0,MORTGAGE,85200.0,Not Verified,home_improvement,KY,5.38,2014-10-01,2014,2014-10,Current,0
5505,7000,12.98,36.0,B,B5,4.0,MORTGAGE,102500.0,Not Verified,house,OH,15.2,2019-03-01,2019,2019-03,Current,0
5506,4000,6.46,36.0,A,A1,10.0,MORTGAGE,119000.0,Source Verified,debt_consolidation,CO,13.09,2018-07-01,2018,2018-07,Current,0
5507,10000,10.72,36.0,B,B2,3.0,MORTGAGE,150000.0,Source Verified,credit_card,PA,15.83,2019-09-01,2019,2019-09,Current,0
5508,21000,8.81,36.0,A,A5,0.0,OWN,96200.0,Verified,debt_consolidation,PA,27.46,2014-02-01,2014,2014-02,Current,0
5509,4000,16.14,36.0,C,C4,10.0,MORTGAGE,64000.0,Not Verified,medical,NM,25.0,2015-04-01,2015,2015-04,Current,0
5510,30000,8.81,36.0,A,A5,0.0,RENT,127000.0,Source Verified,debt_consolidation,TX,19.49,2014-04-01,2014,2014-04,Current,0
5511,36000,11.8,60.0,B,B4,10.0,MORTGAGE,90000.0,Source Verified,credit_card,GA,37.94,2016-07-01,2016,2016-07,Current,0
5512,7000,11.8,36.0,B,B4,10.0,MORTGAGE,90000.0,Source Verified,debt_consolidation,CA,17.87,2019-06-01,2019,2019-06,Current,0
5513,16000,14.47,36.0,C,C2,0.0,RENT,200000.0,Source Verified,debt_consolidation,PA,23.53,2018-08-01,2018,2018-08,Current,0
5514,5000,7.56,36.0,A,A3,10.0,MORTGAGE,36000.0,Not Verified,credit_card,MI,18.83,2018-03-01,2018,2018-03,Current,0
5515,4400,12.98,36.0,B,B5,1.0,RENT,45000.0,Not Verified,credit_card,TX,12.85,2019-02-01,2019,2019-02,Current,0
5516,11000,10.33,60.0,B,B1,7.0,MORTGAGE,87000.0,Source Verified,debt_consolidation,OH,15.88,2014-01-01,2014,2014-01,Current,0
5517,15000,8.81,36.0,A,A5,4.0,OWN,25000.0,Verified,credit_card,IN,1.2,2018-09-01,2018,2018-09,Current,0
5518,25000,10.33,36.0,B,B1,2.0,OWN,78000.0,Not Verified,debt_consolidation,TN,25.67,2015-11-01,2015,2015-11,Current,0
5519,15000,8.19,36.0,A,A4,,RENT,54000.0,Not Verified,credit_card,NY,21.64,2018-02-01,2018,2018-02,Current,0
5520,40000,8.19,36.0,A,A4,0.0,MORTGAGE,65000.0,Source Verified,debt_consolidation,OH,23.52,2018-07-01,2018,2018-07,Current,0
5521,35000,11.31,36.0,B,B3,10.0,RENT,99000.0,Source Verified,major_purchase,MI,7.02,2018-02-01,2018,2018-02,Current,0
5522,37000,6.46,36.0,A,A1,10.0,MORTGAGE,185300.0,Not Verified,debt_consolidation,OR,6.8,2016-07-01,2016,2016-07,Current,0
5523,16000,7.56,36.0,A,A3,1.0,MORTGAGE,152000.0,Not Verified,home_improvement,VA,18.81,2017-09-01,2017,2017-09,Current,0
5524,35000,12.98,36.0,B,B5,0.0,RENT,115000.0,Source Verified,credit_card,TX,28.56,2016-10-01,2016,2016-10,Current,0
5525,10000,12.98,60.0,B,B5,1.0,MORTGAGE,60000.0,Not Verified,car,RI,12.25,2017-10-01,2017,2017-10,Fully Paid,0
5526,8250,10.33,36.0,B,B1,2.0,RENT,40000.0,Not Verified,debt_consolidation,OH,24.6,2016-10-01,2016,2016-10,Current,0
5527,16000,20.89,60.0,D,D4,4.0,MORTGAGE,120000.0,Not Verified,credit_card,AR,27.57,2016-05-01,2016,2016-05,Current,0
5528,6000,16.14,36.0,C,C4,3.0,RENT,40000.0,Source Verified,other,MD,3.75,2015-03-01,2015,2015-03,Current,0
5529,16000,8.81,36.0,A,A5,9.0,RENT,106000.0,Not Verified,credit_card,RI,16.73,2016-04-01,2016,2016-04,Current,0
5530,12000,13.56,60.0,C,C1,10.0,MORTGAGE,220000.0,Source Verified,home_improvement,NC,8.67,2018-04-01,2018,2018-04,Current,0
5531,12000,13.56,60.0,C,C1,0.0,MORTGAGE,40000.0,Not Verified,debt_consolidation,PA,19.23,2019-03-01,2019,2019-03,Current,0
5532,1500,17.97,36.0,D,D1,10.0,MORTGAGE,56160.0,Verified,other,MD,26.58,2014-08-01,2014,2014-08,Current,0
5533,15000,8.19,60.0,A,A4,0.0,MORTGAGE,39000.0,Not Verified,debt_consolidation,TX,27.48,2015-02-01,2015,2015-02,Current,0
5534,24000,12.98,60.0,B,B5,8.0,MORTGAGE,50000.0,Not Verified,debt_consolidation,IN,52.28,2017-01-01,2017,2017-01,Current,0
5535,32075,11.8,60.0,B,B4,10.0,MORTGAGE,150000.0,Not Verified,credit_card,VA,22.21,2018-03-01,2018,2018-03,Current,0
5536,8000,8.81,36.0,A,A5,0.0,RENT,120000.0,Not Verified,debt_consolidation,AZ,13.42,2015-01-01,2015,2015-01,Current,0
5537,22400,16.14,60.0,C,C4,10.0,OWN,56000.0,Source Verified,credit_card,VA,18.47,2015-12-01,2015,2015-12,Current,0
5538,2000,20.89,36.0,D,D4,8.0,RENT,47000.0,Source Verified,other,PA,18.62,2014-04-01,2014,2014-04,Current,0
5539,15500,7.02,36.0,A,A2,5.0,MORTGAGE,50000.0,Not Verified,debt_consolidation,GA,20.36,2014-04-01,2014,2014-04,Current,0
5540,1200,26.31,36.0,E,E4,5.0,MORTGAGE,35000.0,Not Verified,other,TX,30.8,2014-11-01,2014,2014-11,Current,0
5541,39500,16.91,60.0,C,C5,10.0,MORTGAGE,90000.0,Not Verified,debt_consolidation,PA,28.08,2018-05-01,2018,2018-05,Current,0
5542,20000,17.97,60.0,D,D1,2.0,RENT,48000.0,Source Verified,debt_consolidation,FL,8.85,2019-03-01,2019,2019-03,Current,0
5543,7500,10.72,36.0,B,B2,1.0,RENT,57000.0,Source Verified,credit_card,PA,1.81,2016-12-01,2016,2016-12,Current,0
5544,10300,23.4,36.0,E,E1,3.0,RENT,57000.0,Source Verified,debt_consolidation,CA,15.85,2015-01-01,2015,2015-01,Current,0
5545,40000,10.72,36.0,B,B2,10.0,MORTGAGE,150000.0,Source Verified,debt_consolidation,MD,22.02,2019-07-01,2019,2019-07,Current,0
5546,35000,10.33,60.0,B,B1,10.0,MORTGAGE,52000.0,Source Verified,house,GA,10.15,2015-09-01,2015,2015-09,Current,0
5547,13000,19.92,36.0,D,D3,1.0,RENT,19000.0,Verified,debt_consolidation,PA,32.79,2014-12-01,2014,2014-12,Current,0
5548,3000,11.31,36.0,B,B3,6.0,RENT,47000.0,Not Verified,credit_card,TN,11.52,2014-10-01,2014,2014-10,Current,0
5549,4800,15.02,36.0,C,C3,2.0,MORTGAGE,76000.0,Source Verified,home_improvement,FL,26.58,2016-02-01,2016,2016-02,Current,0
5550,1200,26.31,36.0,E,E4,5.0,MORTGAGE,35000.0,Not Verified,other,TX,30.8,2018-05-01,2018,2018-05,Current,0
5551,1250,23.4,36.0,E,E1,10.0,RENT,52000.0,Source Verified,other,IN,9.9,2016-05-01,2016,2016-05,Current,0
5552,12000,26.31,36.0,E,E4,5.0,OWN,19000.0,Not Verified,credit_card,IL,35.88,2016-09-01,2016,2016-09,Current,0
5553,8500,16.91,36.0,C,C5,7.0,MORTGAGE,70200.0,Not Verified,debt_consolidation,VA,3.62,2016-01-01,2016,2016-01,Current,0
5554,10000,7.56,36.0,A,A3,4.0,RENT,200000.0,Source Verified,credit_card,NY,6.68,2019-08-01,2019,2019-08,Current,0
5555,15000,11.8,36.0,B,B4,,MORTGAGE,15600.0,Not Verified,debt_consolidation,FL,18.31,2018-02-01,2018,2018-02,Current,0
5556,21000,16.91,36.0,C,C5,0.0,OWN,68000.0,Not Verified,house,FL,9.16,2017-12-01,2017,2017-12,Current,0
5557,11000,14.47,36.0,C,C2,10.0,MORTGAGE,89000.0,Not Verified,debt_consolidation,NJ,24.82,2016-08-01,2016,2016-08,Current,0
5558,12600,27.27,36.0,E,E5,3.0,RENT,60000.0,Verified,debt_consolidation,GA,12.62,2017-03-01,2017,2017-03,Current,0
5559,12000,16.14,36.0,C,C4,3.0,MORTGAGE,85000.0,Source Verified,medical,IN,12.73,2019-04-01,2019,2019-04,Current,0
5560,30000,7.02,36.0,A,A2,0.0,MORTGAGE,80000.0,Source Verified,credit_card,AZ,20.76,2017-12-01,2017,2017-12,Current,0
5561,24000,8.81,36.0,A,A5,8.0,MORTGAGE,165000.0,Not Verified,debt_consolidation,OK,5.1,2018-11-01,2018,2018-11,Current,0
5562,12000,6.46,36.0,A,A1,6.0,RENT,38000.0,Not Verified,debt_consolidation,NJ,31.11,2014-03-01,2014,2014-03,Current,0
5563,10000,13.56,36.0,C,C1,0.0,MORTGAGE,65000.0,Not Verified,credit_card,CA,10.62,2019-02-01,2019,2019-02,Current,0
5564,6500,11.8,36.0,B,B4,2.0,RENT,46500.0,Source Verified,debt_consolidation,AL,21.01,2019-09-01,2019,2019-09,Current,0
5565,15000,12.98,60.0,B,B5,6.0,RENT,61000.0,Source Verified,debt_consolidation,NY,16.21,2018-01-01,2018,2018-01,Current,0
5566,20000,20.89,60.0,D,D4,10.0,RENT,38000.0,Source Verified,debt_consolidation,MS,26.03,2019-09-01,2019,2019-09,Current,0
5567,15000,8.19,60.0,A,A4,0.0,MORTGAGE,39000.0,Not Verified,debt_consolidation,TX,27.48,2017-05-01,2017,2017-05,Current,0
5568,16000,13.56,60.0,C,C1,10.0,MORTGAGE,100000.0,Not Verified,other,NY,23.74,2015-08-01,2015,2015-08,Current,0
5569,8000,8.19,36.0,A,A4,10.0,MORTGAGE,100000.0,Source Verified,debt_consolidation,MD,10.86,2017-08-01,2017,2017-08,Current,0
5570,10000,14.47,36.0,C,C2,7.0,RENT,90000.0,Source Verified,credit_card,OH,16.07,2017-10-01,2017,2017-10,Current,0
5571,23000,8.19,60.0,A,A4,4.0,MORTGAGE,153000.0,Source Verified,credit_card,CA,13.53,2014-11-01,2014,2014-11,Current,0
5572,16000,15.02,36.0,C,C3,4.0,OWN,50000.0,Source Verified,debt_consolidation,AL,17.79,2015-03-01,2015,2015-03,Current,0
5573,15000,8.19,36.0,A,A4,3.0,RENT,72000.0,Not Verified,credit_card,OH,10.17,2015-09-01,2015,2015-09,Current,0
5574,18000,15.02,36.0,C,C3,4.0,RENT,58000.0,Not Verified,debt_consolidation,WA,27.11,2017-04-01,2017,2017-04,Current,0
5575,28000,12.98,60.0,B,B5,10.0,MORTGAGE,70000.0,Not Verified,debt_consolidation,VA,40.99,2014-11-01,2014,2014-11,Current,0
5576,20000,10.72,36.0,B,B2,6.0,MORTGAGE,84000.0,Source Verified,credit_card,MI,29.79,2018-08-01,2018,2018-08,Current,0
5577,6500,10.72,36.0,B,B2,0.0,RENT,50000.0,Not Verified,debt_consolidation,CA,24.29,2014-08-01,2014,2014-08,Current,0
5578,28000,11.31,36.0,B,B3,5.0,RENT,82000.0,Verified,credit_card,CA,14.4,2019-08-01,2019,2019-08,Current,0
5579,6025,14.47,36.0,C,C2,4.0,RENT,16800.0,Not Verified,credit_card,MA,4.29,2018-01-01,2018,2018-01,Current,0
5580,2000,16.91,36.0,C,C5,4.0,MORTGAGE,71000.0,Source Verified,credit_card,FL,30.39,2016-01-01,2016,2016-01,Current,0
5581,16000,14.47,36.0,C,C2,10.0,RENT,150000.0,Source Verified,other,CA,17.94,2016-03-01,2016,2016-03,Current,0
5582,10000,16.14,36.0,C,C4,,OWN,65000.0,Verified,debt_consolidation,GA,25.89,2018-02-01,2018,2018-02,Current,0
5583,3600,11.8,36.0,B,B4,5.0,MORTGAGE,50000.0,Source Verified,other,KY,16.11,2014-07-01,2014,2014-07,Current,0
5584,15000,11.8,36.0,B,B4,,MORTGAGE,15600.0,Not Verified,debt_consolidation,FL,18.31,2018-04-01,2018,2018-04,Current,0
5585,12000,6.46,36.0,A,A1,5.0,MORTGAGE,110000.0,Not Verified,credit_card,TX,10.67,2017-04-01,2017,2017-04,Current,0
5586,11000,7.02,36.0,A,A2,0.0,MORTGAGE,60000.0,Source Verified,credit_card,AZ,10.72,2015-04-01,2015,2015-04,Current,0
5587,20000,12.98,60.0,B,B5,0.0,RENT,40000.0,Source Verified,debt_consolidation,CA,27.54,2019-05-01,2019,2019-05,Current,0
5588,10000,13.56,36.0,C,C1,4.0,MORTGAGE,125000.0,Not Verified,home_improvement,NY,19.75,2017-10-01,2017,2017-10,Current,0
5589,25000,17.97,60.0,D,D1,1.0,RENT,55000.0,Source Verified,credit_card,NY,10.17,2014-12-01,2014,2014-12,Current,0
5590,36000,11.8,60.0,B,B4,10.0,MORTGAGE,90000.0,Source Verified,credit_card,GA,37.94,2017-12-01,2017,2017-12,Current,0
5591,3500,14.47,36.0,C,C2,3.0,OWN,65000.0,Not Verified,credit_card,AZ,10.56,2016-06-01,2016,2016-06,Current,0
5592,25000,27.27,60.0,E,E5,5.0,MORTGAGE,171000.0,Not Verified,credit_card,WA,14.66,2018-08-01,2018,2018-08,Current,0
5593,3000,17.97,36.0,D,D1,10.0,RENT,50000.0,Source Verified,debt_consolidation,NY,30.03,2016-12-01,2016,2016-12,Current,0
5594,15000,8.19,36.0,A,A4,10.0,MORTGAGE,95000.0,Source Verified,debt_consolidation,AZ,25.2,2019-12-01,2019,2019-12,Current,0
5595,30000,17.97,60.0,D,D1,10.0,MORTGAGE,59000.0,Verified,home_improvement,GA,26.97,2019-07-01,2019,2019-07,Current,0
5596,4000,11.8,36.0,B,B4,,RENT,20000.0,Not Verified,debt_consolidation,PA,12.24,2014-03-01,2014,2014-03,Current,0
5597,8000,11.8,36.0,B,B4,2.0,RENT,22000.0,Not Verified,credit_card,AZ,16.26,2016-06-01,2016,2016-06,Current,0
5598,30000,16.14,60.0,C,C4,10.0,MORTGAGE,57250.0,Not Verified,debt_consolidation,MD,26.35,2015-03-01,2015,2015-03,Current,0
5599,35000,7.02,36.0,A,A2,10.0,MORTGAGE,133000.0,Not Verified,debt_consolidation,MA,9.5,2016-09-01,2016,2016-09,Current,0
5600,3000,8.19,36.0,A,A4,10.0,RENT,36000.0,Source Verified,major_purchase,FL,16.5,2014-11-01,2014,2014-11,Current,0
5601,7000,10.72,36.0,B,B2,5.0,MORTGAGE,55000.0,Not Verified,credit_card,MI,11.72,2017-03-01,2017,2017-03,Current,0
5602,12000,11.31,36.0,B,B3,1.0,MORTGAGE,120000.0,Verified,credit_card,GA,12.48,2014-12-01,2014,2014-12,Current,0
5603,32500,8.19,60.0,A,A4,10.0,MORTGAGE,94000.0,Not Verified,debt_consolidation,IN,11.95,2017-09-01,2017,2017-09,Current,0
5604,5000,7.56,36.0,A,A3,5.0,RENT,34000.0,Verified,debt_consolidation,FL,18.96,2016-09-01,2016,2016-09,Current,0
5605,15000,15.02,36.0,C,C3,10.0,MORTGAGE,175000.0,Source Verified,home_improvement,NJ,17.02,2019-12-01,2019,2019-12,Current,0
5606,12000,8.19,36.0,A,A4,4.0,MORTGAGE,60000.0,Source Verified,debt_consolidation,TX,11.86,2019-04-01,2019,2019-04,Current,0
5607,27975,14.47,36.0,C,C2,10.0,MORTGAGE,180000.0,Not Verified,credit_card,NY,11.47,2017-08-01,2017,2017-08,Current,0
5608,20000,6.46,36.0,A,A1,0.0,RENT,130000.0,Not Verified,major_purchase,NH,14.19,2016-09-01,2016,2016-09,Current,0
5609,30000,17.97,60.0,D,D1,4.0,RENT,135000.0,Source Verified,other,NY,5.87,2018-04-01,2018,2018-04,Current,0
5610,10000,7.56,36.0,A,A3,2.0,RENT,25000.0,Source Verified,debt_consolidation,KY,7.92,2018-01-01,2018,2018-01,Current,0
5611,6000,16.14,36.0,C,C4,3.0,RENT,40000.0,Source Verified,other,MD,3.75,2014-11-01,2014,2014-11,Current,0
5612,31200,11.8,60.0,B,B4,10.0,MORTGAGE,105000.0,Verified,credit_card,SC,27.47,2016-04-01,2016,2016-04,Current,0
