loan_amnt,int_rate,term_months,grade,purpose,addr_state,issue_year,is_default,dti_bucket
30000,18.94,60.0,D,debt_consolidation,LA,2016,0,20-30
6000,14.47,36.0,C,debt_consolidation,CT,2016,0,10-20
20000,14.47,36.0,C,debt_consolidation,NE,2017,0,30-40
39500,16.91,60.0,C,debt_consolidation,PA,2019,0,20-30
8000,11.8,36.0,B,debt_consolidation,TX,2014,0,10-20
9600,6.46,36.0,A,debt_consolidation,FL,2018,0,10-20
10450,12.98,60.0,B,credit_card,NY,2016,0,20-30
25000,11.8,60.0,B,credit_card,CA,2014,0,30-40
17100,18.94,36.0,D,debt_consolidation,PA,2014,0,30-40
25000,10.33,60.0,B,credit_card,CA,2016,0,20-30
10000,16.14,60.0,C,other,CA,2015,0,0-10
21000,15.02,60.0,C,debt_consolidation,WI,2014,0,20-30
18400,13.56,36.0,C,credit_card,FL,2015,0,10-20
20000,25.34,36.0,E,debt_consolidation,OK,2019,0,20-30
15000,11.31,36.0,B,home_improvement,MS,2018,0,10-20
5000,7.56,36.0,A,small_business,CT,2015,0,10-20
5000,14.47,36.0,C,debt_consolidation,FL,2018,0,0-10
16000,13.56,36.0,C,home_improvement,NY,2016,0,20-30
26000,18.94,60.0,D,debt_consolidation,MI,2018,0,20-30
21000,15.02,60.0,C,debt_consolidation,NH,2015,0,20-30
8425,27.27,36.0,E,credit_card,MA,2014,0,10-20
16000,13.56,36.0,C,home_improvement,NY,2015,0,20-30
13000,13.56,36.0,C,car,MD,2019,0,30-40
12000,13.56,60.0,C,credit_card,CA,2017,0,10-20
24000,15.02,36.0,C,credit_card,LA,2014,0,20-30
16000,22.35,60.0,D,debt_consolidation,GA,2019,0,0-10
40000,15.02,60.0,C,debt_consolidation,FL,2018,0,10-20
13000,23.4,36.0,E,other,PA,2017,0,30-40
20000,12.98,60.0,B,debt_consolidation,CA,2018,0,20-30
12000,7.56,36.0,A,debt_consolidation,AZ,2015,0,10-20
8500,16.91,36.0,C,debt_consolidation,VA,2017,0,0-10
10000,10.72,36.0,B,credit_card,CO,2019,0,10-20
6000,6.46,36.0,A,credit_card,CA,2016,0,0-10
30000,17.97,60.0,D,debt_consolidation,CA,2014,0,0-10
28000,8.81,60.0,A,debt_consolidation,WI,2018,0,10-20
7000,11.8,36.0,B,debt_consolidation,CA,2018,0,10-20
15400,14.47,60.0,C,debt_consolidation,OH,2018,0,30-40
3000,15.02,36.0,C,home_improvement,NY,2017,0,20-30
7000,15.02,36.0,C,debt_consolidation,RI,2014,0,20-30
10000,11.8,36.0,B,debt_consolidation,IL,2014,0,10-20
12600,27.27,36.0,E,debt_consolidation,GA,2018,0,10-20
25000,15.02,60.0,C,debt_consolidation,WA,2019,0,30-40
36950,11.8,60.0,B,debt_consolidation,CA,2014,0,0-10
30000,10.33,60.0,B,debt_consolidation,NC,2017,0,0-10
5000,13.56,36.0,C,debt_consolidation,NY,2017,0,0-10
1000,18.94,36.0,D,debt_consolidation,MD,2016,0,10-20
40000,14.47,60.0,C,debt_consolidation,GA,2017,0,10-20
20000,6.46,36.0,A,debt_consolidation,FL,2019,0,20-30
20000,8.19,60.0,A,credit_card,IL,2018,0,0-10
8400,6.46,36.0,A,credit_card,WV,2014,0,20-30
5100,7.02,36.0,A,credit_card,FL,2016,0,20-30
7000,18.94,36.0,D,debt_consolidation,OH,2019,0,30-40
11000,7.02,36.0,A,credit_card,AZ,2015,0,10-20
9000,10.72,36.0,B,debt_consolidation,KS,2019,0,20-30
25000,16.91,36.0,C,debt_consolidation,KS,2016,0,10-20
20000,10.33,36.0,B,debt_consolidation,CA,2017,0,10-20
18000,15.02,36.0,C,debt_consolidation,WA,2015,0,20-30
16000,17.97,60.0,D,debt_consolidation,NC,2019,0,20-30
7000,18.94,36.0,D,debt_consolidation,OH,2017,0,30-40
10000,10.72,60.0,B,credit_card,VA,2017,0,10-20
8500,16.91,36.0,C,debt_consolidation,VA,2016,0,0-10
12400,11.8,36.0,B,debt_consolidation,NH,2014,0,20-30
10000,16.14,36.0,C,debt_consolidation,CA,2018,0,0-10
9000,10.33,36.0,B,credit_card,WI,2015,0,10-20
24000,13.56,60.0,C,credit_card,IL,2015,0,20-30
40000,7.02,36.0,A,other,KY,2018,0,0-10
35000,11.8,60.0,B,credit_card,TN,2015,0,20-30
22500,15.02,60.0,C,debt_consolidation,CA,2018,0,20-30
16000,25.34,36.0,E,debt_consolidation,VA,2016,0,20-30
28000,11.31,36.0,B,credit_card,CA,2018,0,10-20
12000,14.47,36.0,C,debt_consolidation,MD,2014,0,30-40
30000,14.47,36.0,C,home_improvement,FL,2018,0,0-10
35000,10.33,60.0,B,house,GA,2015,0,10-20
8000,12.98,36.0,B,credit_card,MI,2019,0,0-10
15000,11.8,60.0,B,credit_card,TX,2016,0,10-20
23000,8.19,60.0,A,credit_card,CA,2014,0,10-20
16000,7.02,36.0,A,credit_card,PA,2016,0,20-30
35000,18.94,60.0,D,debt_consolidation,OH,2014,0,10-20
30000,14.47,60.0,C,debt_consolidation,CA,2015,0,10-20
40000,10.33,60.0,B,home_improvement,CA,2018,0,0-10
1250,23.4,36.0,E,other,IN,2017,0,0-10
5000,16.14,36.0,C,other,NJ,2018,0,0-10
24000,12.98,60.0,B,debt_consolidation,OH,2019,0,20-30
2000,8.19,36.0,A,credit_card,PA,2016,0,10-20
13000,7.02,36.0,A,debt_consolidation,NV,2017,0,30-40
11025,10.33,60.0,B,credit_card,IL,2014,0,20-30
12000,11.31,36.0,B,credit_card,GA,2015,0,10-20
21000,15.02,60.0,C,debt_consolidation,OH,2018,0,0-10
12950,7.56,36.0,A,debt_consolidation,AZ,2014,0,10-20
32000,8.19,60.0,A,small_business,OK,2016,0,10-20
10450,11.31,36.0,B,debt_consolidation,NY,2014,0,10-20
6000,7.02,36.0,A,debt_consolidation,FL,2019,0,0-10
20000,7.56,36.0,A,credit_card,WA,2017,0,10-20
20000,10.33,36.0,B,debt_consolidation,CA,2017,0,10-20
15000,10.72,60.0,B,credit_card,PA,2018,0,30-40
30800,11.31,36.0,B,credit_card,IL,2015,0,20-30
35000,8.81,36.0,A,credit_card,CO,2014,0,10-20
15000,8.19,60.0,A,debt_consolidation,GA,2016,0,10-20
11000,10.72,36.0,B,debt_consolidation,IN,2015,0,30-40
10000,10.72,36.0,B,credit_card,PA,2015,0,10-20
30000,7.56,36.0,A,debt_consolidation,NC,2015,0,20-30
40000,7.02,36.0,A,debt_consolidation,WA,2018,0,10-20
12000,11.8,36.0,B,debt_consolidation,NY,2015,0,20-30
10400,12.98,36.0,B,debt_consolidation,PA,2014,0,20-30
12000,8.81,36.0,A,debt_consolidation,TX,2019,0,10-20
3375,14.47,36.0,C,credit_card,IL,2014,0,0-10
25000,18.94,60.0,D,debt_consolidation,FL,2015,0,0-10
2200,26.31,36.0,E,debt_consolidation,AZ,2016,0,0-10
5000,16.14,36.0,C,credit_card,CA,2014,0,0-10
8000,8.81,36.0,A,debt_consolidation,NC,2019,0,10-20
15000,7.02,36.0,A,credit_card,GA,2016,0,0-10
21000,16.91,36.0,C,house,FL,2018,0,0-10
30000,26.31,60.0,E,debt_consolidation,CA,2014,0,30-40
40000,19.92,60.0,D,credit_card,CA,2017,0,30-40
8000,12.98,36.0,B,credit_card,MI,2014,0,0-10
35000,17.97,60.0,D,debt_consolidation,NJ,2015,0,20-30
14400,16.91,36.0,C,debt_consolidation,MA,2016,0,30-40
10000,19.92,60.0,D,debt_consolidation,MO,2019,0,20-30
10000,11.31,36.0,B,credit_card,PA,2015,0,10-20
28000,6.46,36.0,A,credit_card,NY,2018,0,10-20
14425,11.31,36.0,B,other,FL,2014,0,10-20
40000,10.72,36.0,B,debt_consolidation,NJ,2015,0,20-30
15000,8.19,60.0,A,debt_consolidation,NY,2017,0,20-30
10500,7.56,36.0,A,credit_card,VA,2016,0,10-20
25000,15.02,60.0,C,debt_consolidation,WA,2017,0,10-20
10000,12.98,60.0,B,car,RI,2018,0,10-20
10000,18.94,36.0,D,credit_card,CA,2014,0,20-30
2700,8.19,36.0,A,credit_card,MI,2018,0,20-30
7500,10.72,36.0,B,credit_card,PA,2019,0,0-10
36000,10.33,36.0,B,credit_card,NY,2018,0,20-30
10000,13.56,60.0,C,credit_card,CA,2015,0,20-30
10000,8.19,36.0,A,credit_card,AZ,2016,0,20-30
34800,15.02,60.0,C,debt_consolidation,MD,2019,0,20-30
20000,8.19,60.0,A,debt_consolidation,MN,2018,0,20-30
30000,7.02,36.0,A,major_purchase,MO,2019,0,10-20
22000,12.98,60.0,B,debt_consolidation,OR,2019,0,10-20
13000,12.98,60.0,B,debt_consolidation,NY,2016,0,20-30
5000,6.46,36.0,A,debt_consolidation,CO,2014,0,20-30
10000,16.14,36.0,C,debt_consolidation,NJ,2015,0,10-20
3000,8.81,36.0,A,credit_card,WA,2015,0,0-10
3125,6.46,36.0,A,credit_card,TX,2019,0,30-40
10000,14.47,36.0,C,other,CA,2015,0,20-30
10000,6.46,36.0,A,debt_consolidation,OH,2016,0,10-20
13000,8.81,36.0,A,debt_consolidation,NV,2019,0,0-10
3200,10.33,36.0,B,debt_consolidation,CA,2014,0,20-30
4000,17.97,36.0,D,house,TX,2017,0,10-20
36950,11.8,60.0,B,debt_consolidation,CA,2017,0,0-10
30000,7.56,36.0,A,debt_consolidation,NC,2019,0,20-30
13000,22.35,60.0,D,debt_consolidation,VA,2016,0,10-20
36000,17.97,60.0,D,debt_consolidation,MA,2017,0,30-40
4000,6.46,36.0,A,debt_consolidation,CO,2019,0,10-20
2200,19.92,36.0,D,other,CA,2019,0,10-20
15000,16.14,36.0,C,credit_card,GA,2018,0,10-20
10000,10.33,36.0,B,debt_consolidation,NC,2018,0,0-10
10450,18.94,36.0,D,debt_consolidation,TN,2019,0,20-30
6000,17.97,36.0,D,car,MO,2019,0,50+
2000,20.89,36.0,D,other,PA,2018,0,10-20
10000,10.72,36.0,B,debt_consolidation,MD,2015,0,0-10
4500,19.92,36.0,D,home_improvement,MD,2017,0,0-10
5000,8.81,36.0,A,credit_card,WI,2015,0,10-20
20000,12.98,60.0,B,debt_consolidation,CA,2017,0,20-30
40000,6.46,36.0,A,debt_consolidation,OH,2016,0,20-30
12000,13.56,60.0,C,home_improvement,NC,2019,0,0-10
7650,8.19,36.0,A,debt_consolidation,OH,2017,0,20-30
25000,6.46,36.0,A,debt_consolidation,MD,2019,0,10-20
2200,19.92,36.0,D,other,CA,2018,0,10-20
4000,18.94,36.0,D,debt_consolidation,OR,2019,0,10-20
16000,7.02,36.0,A,credit_card,PA,2015,0,20-30
40000,18.94,60.0,D,home_improvement,WI,2018,0,10-20
30000,7.56,36.0,A,debt_consolidation,NC,2015,0,20-30
20000,15.02,36.0,C,debt_consolidation,GA,2017,0,30-40
10000,16.14,36.0,C,credit_card,FL,2016,0,20-30
9900,11.31,36.0,B,credit_card,AR,2015,0,20-30
30000,17.97,60.0,D,debt_consolidation,CA,2019,0,0-10
20000,16.14,60.0,C,debt_consolidation,CT,2019,0,20-30
12000,7.02,36.0,A,credit_card,MD,2017,0,20-30
8000,10.72,36.0,B,car,CO,2014,0,10-20
16000,16.14,60.0,C,credit_card,NY,2015,0,10-20
35000,11.31,60.0,B,debt_consolidation,LA,2015,0,10-20
10000,10.33,36.0,B,debt_consolidation,CA,2019,0,10-20
25000,10.33,60.0,B,debt_consolidation,NV,2016,0,20-30
8000,12.98,36.0,B,credit_card,MI,2014,0,0-10
12000,13.56,36.0,C,debt_consolidation,FL,2017,0,20-30
15000,11.8,60.0,B,debt_consolidation,NY,2019,0,0-10
12000,16.14,36.0,C,credit_card,NY,2017,0,20-30
15000,10.72,60.0,B,credit_card,PA,2016,0,30-40
30000,16.14,60.0,C,debt_consolidation,MD,2015,0,20-30
30000,17.97,60.0,D,home_improvement,GA,2019,0,20-30
6000,6.46,36.0,A,credit_card,TX,2014,0,10-20
5000,14.47,36.0,C,debt_consolidation,FL,2019,0,0-10
35000,12.98,36.0,B,debt_consolidation,TX,2015,0,0-10
19000,6.46,36.0,A,other,GA,2014,0,10-20
12000,13.56,60.0,C,home_improvement,NC,2016,0,0-10
6500,10.72,36.0,B,debt_consolidation,CA,2014,0,20-30
13000,23.4,36.0,E,other,PA,2014,0,30-40
12000,12.98,60.0,B,debt_consolidation,CA,2015,0,20-30
10000,7.02,36.0,A,debt_consolidation,GA,2018,0,10-20
8250,17.97,36.0,D,debt_consolidation,AL,2018,0,20-30
12000,14.47,36.0,C,debt_consolidation,MD,2015,0,30-40
7200,23.4,36.0,E,debt_consolidation,NY,2017,0,20-30
20000,6.46,36.0,A,credit_card,CA,2016,0,20-30
10000,19.92,36.0,D,credit_card,TN,2016,0,30-40
16000,10.33,36.0,B,debt_consolidation,PA,2016,0,10-20
10000,10.72,36.0,B,credit_card,NV,2019,0,20-30
5550,15.02,36.0,C,credit_card,IN,2017,0,30-40
10000,16.14,36.0,C,debt_consolidation,NJ,2017,0,10-20
30000,16.14,36.0,C,debt_consolidation,OH,2019,0,30-40
8000,13.56,36.0,C,debt_consolidation,WA,2017,0,10-20
1000,23.4,36.0,E,vacation,CA,2014,0,10-20
7500,8.81,36.0,A,debt_consolidation,MD,2015,0,0-10
20000,11.31,36.0,B,debt_consolidation,CA,2016,0,10-20
7000,10.72,36.0,B,credit_card,MI,2014,0,10-20
10000,11.31,36.0,B,credit_card,NV,2018,0,10-20
40000,15.02,60.0,C,debt_consolidation,MD,2016,0,20-30
11000,16.14,60.0,C,debt_consolidation,NY,2014,0,10-20
25000,10.33,36.0,B,debt_consolidation,TN,2016,0,20-30
22000,12.98,60.0,B,debt_consolidation,OR,2018,0,10-20
10000,8.81,36.0,A,debt_consolidation,CA,2019,0,20-30
15000,14.47,60.0,C,debt_consolidation,SC,2019,0,10-20
15000,6.46,36.0,A,credit_card,UT,2019,0,10-20
11700,10.33,60.0,B,debt_consolidation,WI,2017,0,10-20
8500,16.14,36.0,C,home_improvement,TX,2019,0,10-20
20000,6.46,36.0,A,credit_card,CA,2019,0,20-30
20000,12.98,60.0,B,debt_consolidation,CA,2017,0,20-30
5000,16.91,36.0,C,debt_consolidation,TN,2016,0,30-40
27975,14.47,36.0,C,credit_card,NY,2019,0,10-20
18000,16.14,36.0,C,debt_consolidation,CA,2016,0,20-30
12000,22.35,60.0,D,credit_card,IL,2014,0,10-20
15000,8.19,60.0,A,home_improvement,FL,2014,0,10-20
20000,11.8,36.0,B,credit_card,NY,2017,0,10-20
16850,11.8,36.0,B,debt_consolidation,TX,2014,0,30-40
5000,24.37,36.0,E,debt_consolidation,CA,2014,0,10-20
14000,26.31,60.0,E,debt_consolidation,CA,2015,0,0-10
5000,8.19,36.0,A,credit_card,AZ,2017,0,20-30
30500,11.8,36.0,B,credit_card,CA,2016,0,10-20
30000,14.47,36.0,C,home_improvement,FL,2017,0,0-10
20000,11.31,36.0,B,debt_consolidation,CA,2017,0,10-20
20000,10.33,36.0,B,debt_consolidation,CA,2019,0,20-30
15600,11.8,60.0,B,home_improvement,CO,2015,0,10-20
18000,8.81,36.0,A,debt_consolidation,NY,2016,0,10-20
3000,8.81,36.0,A,debt_consolidation,WA,2017,0,0-10
4500,19.92,36.0,D,home_improvement,MD,2015,0,0-10
8500,8.81,36.0,A,debt_consolidation,NC,2015,0,20-30
15000,7.02,36.0,A,credit_card,CA,2014,0,0-10
10000,16.91,60.0,C,major_purchase,TX,2015,0,20-30
1000,18.94,36.0,D,debt_consolidation,MD,2015,0,10-20
5000,8.81,36.0,A,debt_consolidation,MO,2015,0,0-10
11000,10.72,36.0,B,credit_card,TX,2015,0,0-10
16000,11.8,60.0,B,debt_consolidation,IN,2018,0,0-10
3000,8.19,36.0,A,major_purchase,FL,2018,0,10-20
15000,8.81,36.0,A,debt_consolidation,TX,2017,0,30-40
5000,8.81,36.0,A,debt_consolidation,CA,2014,0,20-30
40000,10.72,60.0,B,small_business,MO,2018,0,10-20
11200,12.98,60.0,B,credit_card,PA,2014,0,20-30
4000,17.97,36.0,D,house,TX,2014,0,10-20
24000,12.98,60.0,B,debt_consolidation,LA,2017,0,0-10
24000,8.19,36.0,A,debt_consolidation,TX,2016,0,10-20
5000,16.14,36.0,C,credit_card,CA,2015,0,0-10
5525,15.02,36.0,C,car,FL,2019,0,0-10
8000,11.8,36.0,B,credit_card,FL,2014,0,30-40
3375,14.47,36.0,C,credit_card,IL,2014,0,0-10
5000,10.72,36.0,B,credit_card,CA,2017,0,10-20
12500,14.47,36.0,C,debt_consolidation,GA,2016,0,0-10
15500,10.72,36.0,B,credit_card,CA,2018,0,10-20
10000,8.81,36.0,A,credit_card,UT,2014,0,10-20
20000,11.31,60.0,B,debt_consolidation,MI,2016,0,20-30
2200,19.92,36.0,D,debt_consolidation,FL,2014,0,0-10
10000,8.19,36.0,A,credit_card,AZ,2014,0,20-30
12700,11.8,60.0,B,debt_consolidation,IL,2016,0,20-30
34625,16.14,60.0,C,debt_consolidation,TX,2018,0,20-30
3500,20.89,36.0,D,car,NJ,2014,0,0-10
40000,8.19,60.0,A,credit_card,MD,2019,0,0-10
4800,10.72,36.0,B,credit_card,TX,2017,0,20-30
23000,6.46,36.0,A,debt_consolidation,MO,2016,0,10-20
12000,13.56,60.0,C,credit_card,CA,2019,0,10-20
12000,15.02,36.0,C,debt_consolidation,NC,2015,0,30-40
14000,11.8,60.0,B,debt_consolidation,IL,2015,0,30-40
20000,10.33,36.0,B,debt_consolidation,CA,2018,0,20-30
10000,16.14,36.0,C,debt_consolidation,IL,2014,0,10-20
3000,11.8,36.0,B,debt_consolidation,MO,2019,0,10-20
20000,16.14,60.0,C,debt_consolidation,CT,2018,0,20-30
30000,15.02,36.0,C,debt_consolidation,NE,2019,0,20-30
9375,13.56,36.0,C,credit_card,AL,2016,0,30-40
16000,11.8,36.0,B,major_purchase,IL,2017,0,10-20
6000,8.19,36.0,A,credit_card,PA,2019,0,20-30
5000,16.14,36.0,C,other,NE,2014,0,10-20
20000,12.98,36.0,B,debt_consolidation,IL,2015,0,20-30
30000,11.8,36.0,B,debt_consolidation,PA,2016,0,20-30
3125,6.46,36.0,A,credit_card,TX,2017,0,30-40
13000,8.81,36.0,A,credit_card,FL,2018,0,20-30
22400,11.8,60.0,B,debt_consolidation,CA,2019,0,0-10
5000,8.19,36.0,A,credit_card,AZ,2016,0,20-30
20000,12.98,60.0,B,debt_consolidation,CA,2015,0,20-30
40000,15.02,60.0,C,home_improvement,TX,2015,0,40-50
4000,18.94,36.0,D,major_purchase,CA,2018,0,20-30
10000,7.02,36.0,A,credit_card,FL,2016,0,20-30
6500,11.8,36.0,B,debt_consolidation,AL,2017,0,20-30
9000,10.72,36.0,B,debt_consolidation,OH,2017,0,10-20
1600,8.81,36.0,A,credit_card,KS,2018,0,0-10
10000,16.14,60.0,C,debt_consolidation,NJ,2015,0,0-10
25000,20.89,60.0,D,debt_consolidation,NC,2015,0,20-30
25000,27.27,36.0,E,house,NJ,2018,0,10-20
35000,15.02,36.0,C,debt_consolidation,TX,2016,0,20-30
24000,27.27,60.0,E,debt_consolidation,OR,2018,0,20-30
19375,13.56,36.0,C,major_purchase,FL,2014,0,10-20
3000,10.33,36.0,B,credit_card,MI,2015,0,10-20
6000,13.56,36.0,C,debt_consolidation,PA,2019,0,0-10
10000,10.72,36.0,B,credit_card,CO,2019,0,10-20
12000,20.89,36.0,D,debt_consolidation,NC,2014,0,10-20
28000,13.56,60.0,C,credit_card,TX,2018,0,20-30
22400,16.14,60.0,C,credit_card,VA,2014,0,10-20
30000,11.31,36.0,B,major_purchase,OH,2014,0,0-10
10000,11.8,36.0,B,debt_consolidation,IL,2019,0,10-20
35000,11.31,36.0,B,major_purchase,MI,2014,0,0-10
7000,17.97,36.0,D,credit_card,MI,2015,0,20-30
15000,13.56,60.0,C,debt_consolidation,TX,2014,0,10-20
22000,14.47,36.0,C,credit_card,NY,2017,0,20-30
36425,11.8,60.0,B,debt_consolidation,MN,2014,0,20-30
40000,8.19,36.0,A,debt_consolidation,OH,2015,0,20-30
10000,11.31,36.0,B,other,CA,2015,0,50+
25000,15.02,60.0,C,debt_consolidation,WA,2017,0,10-20
18000,11.8,60.0,B,credit_card,TX,2016,0,10-20
3500,20.89,36.0,D,credit_card,AZ,2015,0,10-20
10000,14.47,36.0,C,credit_card,OH,2016,0,10-20
18000,7.56,36.0,A,medical,MD,2016,0,0-10
4000,17.97,36.0,D,house,TX,2016,0,10-20
15000,14.47,36.0,C,debt_consolidation,MO,2017,0,10-20
10000,11.8,36.0,B,debt_consolidation,GA,2015,0,0-10
6000,13.56,36.0,C,debt_consolidation,NY,2016,0,10-20
13000,8.19,36.0,A,credit_card,NV,2018,0,20-30
20000,12.98,36.0,B,debt_consolidation,IL,2015,0,20-30
10000,19.92,36.0,D,credit_card,TN,2015,0,30-40
5000,7.02,36.0,A,debt_consolidation,TX,2014,0,10-20
20000,11.8,60.0,B,credit_card,WI,2018,0,20-30
16000,22.35,60.0,D,debt_consolidation,GA,2018,0,0-10
22400,11.8,60.0,B,debt_consolidation,CA,2018,0,0-10
12000,8.19,36.0,A,credit_card,MN,2015,0,20-30
20500,10.72,36.0,B,credit_card,OR,2016,0,10-20
10400,12.98,36.0,B,credit_card,CO,2015,0,20-30
30000,7.56,36.0,A,credit_card,IL,2018,0,0-10
5000,14.47,36.0,C,debt_consolidation,FL,2016,0,0-10
10000,14.47,36.0,C,credit_card,TX,2016,0,30-40
12500,14.47,36.0,C,debt_consolidation,GA,2016,0,0-10
4400,12.98,36.0,B,credit_card,TX,2018,0,10-20
18000,8.81,36.0,A,debt_consolidation,NY,2018,0,10-20
4500,10.33,36.0,B,debt_consolidation,OR,2018,0,0-10
26000,18.94,60.0,D,debt_consolidation,MI,2016,0,20-30
30000,16.14,60.0,C,debt_consolidation,MD,2018,0,20-30
15500,7.02,36.0,A,debt_consolidation,GA,2019,0,20-30
8000,13.56,36.0,C,debt_consolidation,WA,2017,0,10-20
11000,14.47,36.0,C,debt_consolidation,NJ,2018,0,20-30
24000,10.33,60.0,B,debt_consolidation,CA,2019,0,0-10
18000,7.56,36.0,A,medical,MD,2019,0,0-10
12000,11.8,36.0,B,debt_consolidation,NY,2015,0,20-30
32000,8.19,60.0,A,small_business,OK,2018,0,10-20
7000,17.97,36.0,D,credit_card,MI,2016,0,20-30
10000,16.14,36.0,C,debt_consolidation,NJ,2014,0,10-20
7025,20.89,36.0,D,small_business,CA,2016,0,20-30
12000,8.81,36.0,A,debt_consolidation,TX,2019,0,10-20
8400,11.31,36.0,B,debt_consolidation,MI,2019,0,0-10
8000,7.56,36.0,A,other,CA,2018,0,20-30
12500,7.02,36.0,A,debt_consolidation,NY,2019,0,20-30
9000,6.46,36.0,A,debt_consolidation,CT,2017,0,30-40
10475,11.31,36.0,B,debt_consolidation,TX,2018,0,0-10
10000,10.72,36.0,B,debt_consolidation,MD,2014,0,0-10
5000,18.94,36.0,D,medical,CO,2015,0,10-20
30000,7.56,36.0,A,credit_card,IL,2015,0,0-10
20000,11.8,36.0,B,credit_card,NY,2019,0,10-20
29625,15.02,60.0,C,debt_consolidation,TX,2017,0,10-20
25000,11.8,60.0,B,debt_consolidation,CA,2019,0,20-30
16000,8.81,36.0,A,credit_card,FL,2016,0,10-20
40000,11.31,60.0,B,debt_consolidation,MI,2016,0,10-20
25000,8.19,36.0,A,debt_consolidation,KY,2018,0,30-40
28000,11.31,36.0,B,credit_card,CA,2017,0,10-20
15000,16.14,36.0,C,credit_card,GA,2016,0,10-20
40000,6.46,36.0,A,credit_card,MN,2015,0,0-10
15000,10.72,36.0,B,credit_card,RI,2017,0,10-20
24000,12.98,60.0,B,debt_consolidation,LA,2014,0,0-10
7025,20.89,36.0,D,small_business,CA,2015,0,20-30
40000,13.56,60.0,C,debt_consolidation,TX,2014,0,20-30
20000,25.34,36.0,E,debt_consolidation,OK,2014,0,20-30
1500,17.97,36.0,D,other,MD,2015,0,20-30
12000,7.56,36.0,A,credit_card,NY,2014,0,10-20
35000,11.8,60.0,B,credit_card,TN,2014,0,20-30
3000,11.31,36.0,B,credit_card,TN,2018,0,10-20
6000,8.81,36.0,A,credit_card,NY,2015,0,30-40
13500,8.19,60.0,A,debt_consolidation,TN,2017,0,20-30
3000,11.8,36.0,B,debt_consolidation,MO,2014,0,10-20
1500,17.97,36.0,D,other,MD,2019,0,20-30
5000,11.8,36.0,B,credit_card,WA,2015,0,0-10
5500,6.46,36.0,A,credit_card,CT,2018,0,0-10
16000,10.33,36.0,B,debt_consolidation,GA,2017,0,10-20
20000,11.8,60.0,B,credit_card,WI,2018,0,20-30
20500,10.72,36.0,B,credit_card,OR,2017,0,10-20
12000,6.46,36.0,A,debt_consolidation,WA,2017,0,10-20
18000,16.14,36.0,C,debt_consolidation,CA,2018,0,20-30
15000,7.02,36.0,A,debt_consolidation,NY,2018,0,10-20
8425,27.27,36.0,E,credit_card,MA,2016,0,10-20
20000,8.19,60.0,A,credit_card,CA,2019,0,20-30
7000,11.31,36.0,B,debt_consolidation,TX,2019,0,10-20
15000,8.19,60.0,A,debt_consolidation,TX,2018,0,20-30
20000,10.72,36.0,B,credit_card,MI,2019,0,20-30
10000,14.47,36.0,C,credit_card,RI,2014,0,20-30
16000,8.19,36.0,A,debt_consolidation,TX,2017,0,20-30
16000,8.19,36.0,A,debt_consolidation,TX,2017,0,20-30
16000,10.72,36.0,B,credit_card,IN,2019,0,10-20
40000,8.19,36.0,A,major_purchase,AZ,2014,0,10-20
18000,14.47,36.0,C,debt_consolidation,MI,2018,0,30-40
6000,8.81,36.0,A,credit_card,NY,2014,0,30-40
16000,14.47,36.0,C,other,CA,2016,0,10-20
34800,15.02,60.0,C,debt_consolidation,MD,2018,0,20-30
11000,16.14,36.0,C,debt_consolidation,MI,2015,0,0-10
30000,16.91,36.0,C,debt_consolidation,NJ,2019,0,10-20
2000,20.89,36.0,D,other,PA,2019,0,10-20
3000,15.02,36.0,C,home_improvement,NY,2014,0,20-30
10000,6.46,36.0,A,credit_card,CA,2015,0,10-20
6500,8.19,36.0,A,debt_consolidation,VA,2014,0,20-30
30000,13.56,60.0,C,debt_consolidation,NC,2018,0,20-30
40000,10.72,36.0,B,debt_consolidation,MD,2019,0,20-30
30000,26.31,60.0,E,debt_consolidation,CA,2017,0,30-40
10000,11.8,36.0,B,debt_consolidation,IL,2014,0,10-20
1000,13.56,36.0,C,moving,TN,2015,0,20-30
10300,23.4,36.0,E,debt_consolidation,CA,2014,0,10-20
21000,15.02,60.0,C,debt_consolidation,OH,2016,0,0-10
3500,20.89,36.0,D,credit_card,AZ,2018,0,10-20
20000,18.94,60.0,D,debt_consolidation,UT,2014,0,30-40
15000,13.56,60.0,C,credit_card,GA,2019,0,0-10
12600,27.27,36.0,E,debt_consolidation,GA,2015,0,10-20
25000,16.91,36.0,C,debt_consolidation,KS,2017,0,10-20
4500,10.33,36.0,B,debt_consolidation,OR,2018,0,0-10
12000,7.56,36.0,A,credit_card,NY,2017,0,10-20
40000,11.8,60.0,B,debt_consolidation,CA,2016,0,10-20
15000,15.02,36.0,C,home_improvement,VA,2016,0,10-20
3000,8.81,36.0,A,credit_card,WA,2016,0,0-10
22000,12.98,60.0,B,debt_consolidation,FL,2015,0,30-40
6500,7.56,36.0,A,home_improvement,CA,2015,0,10-20
8000,13.56,36.0,C,debt_consolidation,WA,2018,0,10-20
7000,17.97,36.0,D,credit_card,MI,2019,0,20-30
10000,11.31,36.0,B,debt_consolidation,CA,2019,0,0-10
20000,12.98,36.0,B,debt_consolidation,IL,2015,0,20-30
10000,12.98,60.0,B,credit_card,KS,2015,0,10-20
6200,6.46,36.0,A,credit_card,DE,2014,0,0-10
8000,11.8,36.0,B,credit_card,AL,2015,0,20-30
