id,loan_amnt,int_rate,term_months,grade,sub_grade,emp_length_years,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,issue_date,issue_year,issue_month,loan_status,is_default
,20000,16.91,60.0,C,C5,1.0,MORTGAGE,250000.0,Not Verified,credit_card,KS,14.14,2018-12-01,2018,2018-12,Current,0
,12000,20.89,36.0,D,D4,0.0,RENT,65000.0,Not Verified,debt_consolidation,NC,17.17,2018-12-01,2018,2018-12,Current,0
,12000,7.56,36.0,A,A3,2.0,RENT,35000.0,Not Verified,credit_card,NY,14.85,2018-12-01,2018,2018-12,Current,0
,6025,19.92,36.0,D,D3,2.0,RENT,40000.0,Source Verified,debt_consolidation,MA,19.02,2018-12-01,2018,2018-12,Current,0
,10000,11.31,36.0,B,B3,6.0,OWN,100000.0,Source Verified,debt_consolidation,CA,7.02,2018-12-01,2018,2018-12,Current,0
,15000,10.72,60.0,B,B2,2.0,MORTGAGE,30000.0,Not Verified,credit_card,PA,30.6,2018-12-01,2018,2018-12,Current,0
,12000,8.19,36.0,A,A4,6.0,MORTGAGE,75000.0,Not Verified,other,IN,31.73,2018-12-01,2018,2018-12,Current,0
,15000,12.98,60.0,B,B5,8.0,RENT,90000.0,Not Verified,major_purchase,TX,18.84,2018-12-01,2018,2018-12,Current,0
,40000,19.92,60.0,D,D3,2.0,MORTGAGE,65000.0,Verified,credit_card,CA,39.16,2018-12-01,2018,2018-12,Current,0
,16000,11.8,60.0,B,B4,10.0,MORTGAGE,60000.0,Source Verified,debt_consolidation,IN,9.98,2018-12-01,2018,2018-12,Current,0
,30000,10.72,60.0,B,B2,0.0,OWN,85000.0,Source Verified,debt_consolidation,NY,9.88,2018-12-01,2018,2018-12,Current,0
,4000,16.91,36.0,C,C5,4.0,RENT,50000.0,Not Verified,debt_consolidation,AR,7.35,2018-12-01,2018,2018-12,Current,0
,10000,7.56,36.0,A,A3,7.0,RENT,72000.0,Source Verified,debt_consolidation,MA,11.37,2018-12-01,2018,2018-12,Current,0
,35000,12.98,36.0,B,B5,0.0,RENT,115000.0,Source Verified,credit_card,TX,28.56,2018-12-01,2018,2018-12,Current,0
,21000,7.02,36.0,A,A2,10.0,MORTGAGE,130000.0,Not Verified,debt_consolidation,CA,16.01,2018-12-01,2018,2018-12,Current,0
,7000,10.72,36.0,B,B2,5.0,MORTGAGE,55000.0,Not Verified,credit_card,MI,11.72,2018-12-01,2018,2018-12,Current,0
,12500,7.02,36.0,A,A2,1.0,RENT,53000.0,Source Verified,debt_consolidation,NY,28.95,2018-12-01,2018,2018-12,Current,0
,35000,11.31,36.0,B,B3,10.0,RENT,99000.0,Source Verified,major_purchase,MI,7.02,2018-12-01,2018,2018-12,Current,0
,16375,22.35,60.0,D,D5,4.0,MORTGAGE,95000.0,Verified,debt_consolidation,LA,47.15,2018-12-01,2018,2018-12,Current,0
,12000,7.02,36.0,A,A2,0.0,RENT,67000.0,Not Verified,credit_card,MD,20.94,2018-12-01,2018,2018-12,Current,0
,15000,14.47,36.0,C,C2,2.0,OWN,38000.0,Verified,debt_consolidation,MO,10.08,2018-12-01,2018,2018-12,Current,0
,9000,13.56,36.0,C,C1,0.0,RENT,150000.0,Source Verified,credit_card,NY,8.39,2018-12-01,2018,2018-12,Current,0
,25000,20.89,60.0,D,D4,0.0,RENT,45500.0,Source Verified,debt_consolidation,LA,26.04,2018-12-01,2018,2018-12,Current,0
,30000,14.47,60.0,C,C2,0.0,MORTGAGE,120000.0,Not Verified,debt_consolidation,CA,16.96,2018-12-01,2018,2018-12,Current,0
,20000,10.33,36.0,B,B1,0.0,MORTGAGE,185000.0,Verified,debt_consolidation,NY,28.54,2018-12-01,2018,2018-12,Current,0
,6000,19.92,36.0,D,D3,10.0,MORTGAGE,65000.0,Source Verified,credit_card,NC,25.13,2018-12-01,2018,2018-12,Current,0
,29000,14.47,36.0,C,C2,8.0,MORTGAGE,40000.0,Not Verified,major_purchase,NY,41.31,2018-12-01,2018,2018-12,Current,0
